Date,Flow,Flag
12/5/1995,137,A
12/6/1995,136,A
12/7/1995,132,A
12/8/1995,135,A
12/9/1995,122,A
12/10/1995,121,A
12/11/1995,126,A
12/12/1995,133,A
12/13/1995,131,A
12/14/1995,138,A
12/15/1995,113,A
12/16/1995,121,A
12/17/1995,124,A
12/18/1995,109,A
12/19/1995,118,A
12/20/1995,120,A:e
12/21/1995,121,A
12/22/1995,119,A
12/23/1995,92,A:e
12/24/1995,96,A:e
12/25/1995,98,A:e
12/26/1995,90,A:e
12/27/1995,94,A:e
12/28/1995,98,A:e
12/29/1995,100,A:e
12/30/1995,110,A:e
12/31/1995,100,A:e
1/1/1996,100,A:e
1/2/1996,110,A:e
1/3/1996,100,A:e
1/4/1996,100,A:e
1/5/1996,96,A:e
1/6/1996,100,A:e
1/7/1996,100,A:e
1/8/1996,100,A:e
1/9/1996,100,A:e
1/10/1996,98,A:e
1/11/1996,94,A:e
1/12/1996,94,A:e
1/13/1996,92,A:e
1/14/1996,94,A:e
1/15/1996,92,A:e
1/16/1996,96,A:e
1/17/1996,98,A:e
1/18/1996,88,A:e
1/19/1996,92,A:e
1/20/1996,96,A:e
1/21/1996,90,A:e
1/22/1996,94,A:e
1/23/1996,88,A
1/24/1996,93,A
1/25/1996,87,A
1/26/1996,80,A:e
1/27/1996,98,A:e
1/28/1996,112,A
1/29/1996,139,A
1/30/1996,80,A
1/31/1996,82,A
2/1/1996,84,A
2/2/1996,78,A
2/3/1996,80,A
2/4/1996,105,A
2/5/1996,89,A
2/6/1996,84,A
2/7/1996,86,A
2/8/1996,88,A
2/9/1996,87,A
2/10/1996,90,A
2/11/1996,84,A
2/12/1996,79,A
2/13/1996,78,A
2/14/1996,82,A
2/15/1996,87,A
2/16/1996,87,A
2/17/1996,88,A
2/18/1996,95,A
2/19/1996,91,A
2/20/1996,118,A
2/21/1996,312,A
2/22/1996,320,A
2/23/1996,169,A
2/24/1996,143,A
2/25/1996,143,A
2/26/1996,131,A
2/27/1996,115,A
2/28/1996,112,A
2/29/1996,109,A
3/1/1996,108,A
3/2/1996,107,A
3/3/1996,107,A
3/4/1996,110,A
3/5/1996,113,A
3/6/1996,123,A
3/7/1996,103,A
3/8/1996,107,A
3/9/1996,111,A
3/10/1996,118,A
3/11/1996,123,A
3/12/1996,136,A
3/13/1996,141,A
3/14/1996,136,A
3/15/1996,126,A
3/16/1996,132,A
3/17/1996,134,A
3/18/1996,118,A
3/19/1996,107,A
3/20/1996,112,A
3/21/1996,119,A
3/22/1996,136,A
3/23/1996,161,A
3/24/1996,144,A
3/25/1996,125,A
3/26/1996,115,A
3/27/1996,119,A
3/28/1996,122,A
3/29/1996,132,A
3/30/1996,134,A
3/31/1996,135,A
4/1/1996,159,A
4/2/1996,222,A
4/3/1996,222,A
4/4/1996,218,A
4/5/1996,199,A
4/6/1996,201,A
4/7/1996,235,A
4/8/1996,279,A
4/9/1996,351,A
4/10/1996,430,A
4/11/1996,403,A
4/12/1996,335,A
4/13/1996,341,A
4/14/1996,267,A
4/15/1996,238,A
4/16/1996,252,A
4/17/1996,263,A
4/18/1996,248,A
4/19/1996,253,A
4/20/1996,214,A
4/21/1996,202,A
4/22/1996,188,A
4/23/1996,182,A
4/24/1996,234,A
4/25/1996,390,A
4/26/1996,448,A
4/27/1996,465,A
4/28/1996,512,A
4/29/1996,345,A
4/30/1996,312,A
5/1/1996,357,A
5/2/1996,397,A
5/3/1996,428,A
5/4/1996,463,A
5/5/1996,544,A
5/6/1996,605,A
5/7/1996,585,A
5/8/1996,564,A
5/9/1996,621,A
5/10/1996,514,A
5/11/1996,494,A
5/12/1996,550,A
5/13/1996,648,A
5/14/1996,726,A
5/15/1996,721,A
5/16/1996,897,A
5/17/1996,1220,A
5/18/1996,1140,A
5/19/1996,1100,A
5/20/1996,964,A
5/21/1996,589,A
5/22/1996,603,A
5/23/1996,629,A
5/24/1996,545,A
5/25/1996,460,A
5/26/1996,417,A
5/27/1996,346,A
5/28/1996,300,A
5/29/1996,278,A
5/30/1996,261,A
5/31/1996,237,A
6/1/1996,210,A
6/2/1996,206,A
6/3/1996,198,A
6/4/1996,191,A
6/5/1996,198,A
6/6/1996,207,A
6/7/1996,192,A
6/8/1996,173,A
6/9/1996,164,A
6/10/1996,163,A
6/11/1996,156,A
6/12/1996,151,A
6/13/1996,155,A
6/14/1996,159,A
6/15/1996,163,A
6/16/1996,175,A
6/17/1996,157,A
6/18/1996,140,A
6/19/1996,137,A
6/20/1996,132,A
6/21/1996,148,A
6/22/1996,153,A
6/23/1996,139,A
6/24/1996,127,A
6/25/1996,117,A
6/26/1996,117,A
6/27/1996,131,A
6/28/1996,137,A
6/29/1996,128,A
6/30/1996,119,A
7/1/1996,115,A
7/2/1996,108,A
7/3/1996,102,A
7/4/1996,101,A
7/5/1996,99,A
7/6/1996,98,A
7/7/1996,88,A
7/8/1996,86,A
7/9/1996,86,A
7/10/1996,83,A
7/11/1996,80,A
7/12/1996,78,A
7/13/1996,79,A
7/14/1996,74,A
7/15/1996,72,A
7/16/1996,75,A
7/17/1996,106,A
7/18/1996,95,A
7/19/1996,92,A
7/20/1996,91,A
7/21/1996,82,A
7/22/1996,76,A
7/23/1996,73,A
7/24/1996,71,A
7/25/1996,72,A
7/26/1996,73,A
7/27/1996,73,A
7/28/1996,71,A
7/29/1996,82,A
7/30/1996,81,A
7/31/1996,78,A
8/1/1996,73,A
8/2/1996,73,A
8/3/1996,76,A
8/4/1996,77,A
8/5/1996,71,A
8/6/1996,72,A
8/7/1996,68,A
8/8/1996,69,A
8/9/1996,70,A
8/10/1996,70,A
8/11/1996,66,A
8/12/1996,66,A
8/13/1996,64,A
8/14/1996,66,A
8/15/1996,65,A
8/16/1996,67,A
8/17/1996,70,A
8/18/1996,69,A
8/19/1996,68,A
8/20/1996,66,A
8/21/1996,67,A
8/22/1996,69,A
8/23/1996,66,A
8/24/1996,68,A
8/25/1996,68,A
8/26/1996,69,A
8/27/1996,70,A
8/28/1996,72,A
8/29/1996,70,A
8/30/1996,67,A
8/31/1996,68,A
9/1/1996,68,A
9/2/1996,67,A
9/3/1996,66,A
9/4/1996,67,A
9/5/1996,69,A
9/6/1996,85,A
9/7/1996,89,A
9/8/1996,80,A
9/9/1996,73,A
9/10/1996,74,A
9/11/1996,76,A
9/12/1996,83,A
9/13/1996,89,A
9/14/1996,95,A
9/15/1996,98,A
9/16/1996,94,A
9/17/1996,114,A
9/18/1996,168,A
9/19/1996,152,A
9/20/1996,141,A
9/21/1996,137,A
9/22/1996,138,A
9/23/1996,139,A
9/24/1996,137,A
9/25/1996,135,A
9/26/1996,129,A
9/27/1996,129,A
9/28/1996,125,A
9/29/1996,124,A
9/30/1996,119,A
10/1/1996,119,A
10/2/1996,117,A
10/3/1996,142,A
10/4/1996,126,A
10/5/1996,121,A
10/6/1996,118,A
10/7/1996,114,A
10/8/1996,113,A
10/9/1996,112,A
10/10/1996,109,A
10/11/1996,108,A
10/12/1996,106,A
10/13/1996,103,A
10/14/1996,109,A
10/15/1996,109,A
10/16/1996,108,A
10/17/1996,111,A
10/18/1996,107,A
10/19/1996,113,A
10/20/1996,131,A
10/21/1996,120,A
10/22/1996,112,A
10/23/1996,123,A
10/24/1996,124,A
10/25/1996,133,A
10/26/1996,145,A
10/27/1996,130,A
10/28/1996,145,A
10/29/1996,166,A
10/30/1996,139,A
10/31/1996,134,A
11/1/1996,126,A
11/2/1996,117,A
11/3/1996,129,A
11/4/1996,147,A
11/5/1996,138,A
11/6/1996,136,A
11/7/1996,114,A
11/8/1996,111,A
11/9/1996,117,A
11/10/1996,116,A
11/11/1996,112,A
11/12/1996,115,A
11/13/1996,118,A
11/14/1996,116,A
11/15/1996,118,A
11/16/1996,132,A
11/17/1996,120,A
11/18/1996,132,A
11/19/1996,127,A
11/20/1996,135,A
11/21/1996,131,A
11/22/1996,159,A
11/23/1996,242,A
11/24/1996,156,A
11/25/1996,136,A
11/26/1996,130,A
11/27/1996,117,A
11/28/1996,98,A
11/29/1996,117,A
11/30/1996,123,A
12/1/1996,94,A
12/2/1996,112,A
12/3/1996,98,A
12/4/1996,102,A:e
12/5/1996,109,A:e
12/6/1996,109,A:e
12/7/1996,108,A
12/8/1996,109,A
12/9/1996,110,A
12/10/1996,118,A
12/11/1996,124,A
12/12/1996,121,A
12/13/1996,113,A
12/14/1996,110,A
12/15/1996,85,A
12/16/1996,85,A:e
12/17/1996,90,A:e
12/18/1996,90,A
12/19/1996,95,A:e
12/20/1996,100,A:e
12/21/1996,103,A:e
12/22/1996,108,A:e
12/23/1996,109,A:e
12/24/1996,105,A:e
12/25/1996,102,A:e
12/26/1996,102,A:e
12/27/1996,101,A:e
12/28/1996,101,A
12/29/1996,98,A
12/30/1996,96,A
12/31/1996,96,A
1/1/1997,96,A
1/2/1997,96,A
1/3/1997,228,A
1/4/1997,160,A
1/5/1997,105,A
1/6/1997,100,A:e
1/7/1997,92,A:e
1/8/1997,95,A:e
1/9/1997,94,A:e
1/10/1997,98,A:e
1/11/1997,97,A
1/12/1997,93,A:e
1/13/1997,91,A:e
1/14/1997,90,A:e
1/15/1997,89,A:e
1/16/1997,89,A:e
1/17/1997,88,A
1/18/1997,90,A:e
1/19/1997,89,A:e
1/20/1997,89,A:e
1/21/1997,89,A:e
1/22/1997,89,A:e
1/23/1997,87,A
1/24/1997,87,A
1/25/1997,85,A
1/26/1997,88,A
1/27/1997,109,A
1/28/1997,93,A
1/29/1997,91,A
1/30/1997,87,A
1/31/1997,87,A
2/1/1997,91,A
2/2/1997,94,A
2/3/1997,107,A
2/4/1997,93,A
2/5/1997,90,A
2/6/1997,89,A
2/7/1997,84,A
2/8/1997,77,A
2/9/1997,83,A
2/10/1997,82,A
2/11/1997,86,A
2/12/1997,85,A
2/13/1997,85,A
2/14/1997,79,A
2/15/1997,87,A
2/16/1997,89,A
2/17/1997,107,A
2/18/1997,145,A
2/19/1997,113,A
2/20/1997,99,A
2/21/1997,83,A
2/22/1997,76,A
2/23/1997,86,A
2/24/1997,85,A
2/25/1997,77,A
2/26/1997,80,A
2/27/1997,88,A
2/28/1997,84,A
3/1/1997,80,A
3/2/1997,77,A
3/3/1997,82,A
3/4/1997,85,A
3/5/1997,74,A
3/6/1997,78,A
3/7/1997,83,A
3/8/1997,89,A
3/9/1997,94,A
3/10/1997,102,A
3/11/1997,121,A
3/12/1997,145,A
3/13/1997,169,A
3/14/1997,148,A
3/15/1997,142,A
3/16/1997,180,A
3/17/1997,189,A
3/18/1997,170,A
3/19/1997,171,A
3/20/1997,199,A
3/21/1997,232,A
3/22/1997,240,A
3/23/1997,259,A
3/24/1997,284,A
3/25/1997,186,A
3/26/1997,172,A
3/27/1997,185,A
3/28/1997,199,A
3/29/1997,270,A
3/30/1997,204,A
3/31/1997,204,A
4/1/1997,214,A
4/2/1997,223,A
4/3/1997,240,A
4/4/1997,403,A
4/5/1997,323,A
4/6/1997,228,A
4/7/1997,208,A
4/8/1997,203,A
4/9/1997,221,A
4/10/1997,291,A
4/11/1997,198,A
4/12/1997,164,A
4/13/1997,169,A
4/14/1997,169,A
4/15/1997,184,A
4/16/1997,215,A
4/17/1997,312,A
4/18/1997,435,A
4/19/1997,522,A
4/20/1997,575,A
4/21/1997,641,A
4/22/1997,542,A
4/23/1997,449,A
4/24/1997,431,A
4/25/1997,352,A
4/26/1997,362,A
4/27/1997,382,A
4/28/1997,565,A
4/29/1997,738,A
4/30/1997,691,A
5/1/1997,680,A
5/2/1997,600,A
5/3/1997,491,A
5/4/1997,527,A
5/5/1997,791,A
5/6/1997,1080,A
5/7/1997,1300,A
5/8/1997,1350,A
5/9/1997,1290,A
5/10/1997,1200,A
5/11/1997,1050,A
5/12/1997,1010,A
5/13/1997,1100,A
5/14/1997,1400,A
5/15/1997,1180,A
5/16/1997,1290,A
5/17/1997,1360,A
5/18/1997,1490,A
5/19/1997,1560,A
5/20/1997,1440,A
5/21/1997,1430,A
5/22/1997,1880,A
5/23/1997,2790,A
5/24/1997,2610,A
5/25/1997,2750,A
5/26/1997,2210,A
5/27/1997,1740,A
5/28/1997,1540,A
5/29/1997,1510,A
5/30/1997,1750,A
5/31/1997,2060,A
6/1/1997,2650,A
6/2/1997,2960,A
6/3/1997,2610,A
6/4/1997,2370,A
6/5/1997,2220,A
6/6/1997,1960,A
6/7/1997,1670,A
6/8/1997,1950,A
6/9/1997,1980,A
6/10/1997,1790,A
6/11/1997,1750,A
6/12/1997,1380,A
6/13/1997,1440,A
6/14/1997,1240,A
6/15/1997,1110,A
6/16/1997,949,A
6/17/1997,841,A
6/18/1997,759,A
6/19/1997,716,A
6/20/1997,686,A
6/21/1997,650,A
6/22/1997,585,A
6/23/1997,529,A
6/24/1997,470,A
6/25/1997,407,A
6/26/1997,364,A
6/27/1997,329,A
6/28/1997,293,A
6/29/1997,260,A
6/30/1997,232,A
7/1/1997,206,A
7/2/1997,193,A
7/3/1997,173,A
7/4/1997,166,A
7/5/1997,154,A
7/6/1997,147,A
7/7/1997,137,A
7/8/1997,134,A
7/9/1997,130,A
7/10/1997,128,A
7/11/1997,121,A
7/12/1997,118,A
7/13/1997,113,A
7/14/1997,107,A
7/15/1997,103,A
7/16/1997,102,A
7/17/1997,102,A
7/18/1997,97,A
7/19/1997,107,A
7/20/1997,112,A
7/21/1997,106,A
7/22/1997,103,A
7/23/1997,110,A
7/24/1997,139,A
7/25/1997,110,A
7/26/1997,107,A
7/27/1997,103,A
7/28/1997,106,A
7/29/1997,118,A
7/30/1997,125,A
7/31/1997,133,A
8/1/1997,133,A
8/2/1997,122,A
8/3/1997,118,A
8/4/1997,144,A
8/5/1997,166,A
8/6/1997,209,A
8/7/1997,216,A
8/8/1997,177,A
8/9/1997,158,A
8/10/1997,185,A
8/11/1997,232,A
8/12/1997,224,A
8/13/1997,243,A
8/14/1997,220,A
8/15/1997,218,A
8/16/1997,196,A
8/17/1997,184,A
8/18/1997,187,A
8/19/1997,180,A
8/20/1997,175,A
8/21/1997,165,A
8/22/1997,158,A
8/23/1997,153,A
8/24/1997,146,A
8/25/1997,144,A
8/26/1997,173,A
8/27/1997,205,A
8/28/1997,175,A
8/29/1997,165,A
8/30/1997,157,A
8/31/1997,165,A
9/1/1997,170,A
9/2/1997,165,A
9/3/1997,156,A
9/4/1997,188,A
9/5/1997,185,A
9/6/1997,199,A
9/7/1997,207,A
9/8/1997,182,A
9/9/1997,178,A
9/10/1997,173,A
9/11/1997,198,A
9/12/1997,200,A
9/13/1997,194,A
9/14/1997,181,A
9/15/1997,173,A
9/16/1997,197,A
9/17/1997,184,A
9/18/1997,194,A
9/19/1997,201,A
9/20/1997,419,A
9/21/1997,760,A
9/22/1997,590,A
9/23/1997,404,A
9/24/1997,319,A
9/25/1997,278,A
9/26/1997,293,A
9/27/1997,321,A
9/28/1997,282,A
9/29/1997,243,A
9/30/1997,220,A
10/1/1997,223,A
10/2/1997,219,A
10/3/1997,393,A
10/4/1997,316,A
10/5/1997,257,A
10/6/1997,238,A
10/7/1997,242,A
10/8/1997,365,A
10/9/1997,292,A
10/10/1997,270,A
10/11/1997,305,A
10/12/1997,333,A
10/13/1997,276,A
10/14/1997,263,A
10/15/1997,255,A
10/16/1997,251,A
10/17/1997,247,A
10/18/1997,239,A
10/19/1997,230,A
10/20/1997,222,A
10/21/1997,215,A
10/22/1997,209,A
10/23/1997,208,A
10/24/1997,263,A
10/25/1997,241,A
10/26/1997,212,A
10/27/1997,220,A
10/28/1997,236,A
10/29/1997,229,A
10/30/1997,220,A
10/31/1997,205,A
11/1/1997,197,A
11/2/1997,182,A
11/3/1997,174,A
11/4/1997,176,A
11/5/1997,177,A
11/6/1997,173,A
11/7/1997,169,A
11/8/1997,168,A
11/9/1997,171,A
11/10/1997,176,A
11/11/1997,181,A
11/12/1997,205,A
11/13/1997,184,A
11/14/1997,174,A
11/15/1997,131,A
11/16/1997,132,A
11/17/1997,165,A
11/18/1997,166,A
11/19/1997,167,A
11/20/1997,168,A
11/21/1997,157,A
11/22/1997,158,A
11/23/1997,149,A
11/24/1997,160,A
11/25/1997,163,A
11/26/1997,163,A
11/27/1997,177,A
11/28/1997,170,A
11/29/1997,157,A
11/30/1997,156,A
12/1/1997,167,A
12/2/1997,167,A
12/3/1997,160,A
12/4/1997,122,A
12/5/1997,133,A
12/6/1997,145,A
12/7/1997,151,A
12/8/1997,155,A
12/9/1997,153,A
12/10/1997,148,A
12/11/1997,134,A
12/12/1997,98,A:e
12/13/1997,97,A:e
12/14/1997,106,A:e
12/15/1997,106,A:e
12/16/1997,131,A:e
12/17/1997,126,A:e
12/18/1997,137,A:e
12/19/1997,138,A:e
12/20/1997,128,A
12/21/1997,117,A:e
12/22/1997,138,A
12/23/1997,124,A
12/24/1997,114,A:e
12/25/1997,111,A:e
12/26/1997,110,A:e
12/27/1997,93,A:e
12/28/1997,114,A:e
12/29/1997,130,A:e
12/30/1997,146,A:e
12/31/1997,139,A:e
1/1/1998,130,A:e
1/2/1998,122,A:e
1/3/1998,129,A
1/4/1998,129,A
1/5/1998,126,A
1/6/1998,124,A
1/7/1998,110,A
1/8/1998,122,A
1/9/1998,112,A:e
1/10/1998,120,A:e
1/11/1998,120,A
1/12/1998,122,A
1/13/1998,121,A
1/14/1998,120,A
1/15/1998,113,A
1/16/1998,118,A
1/17/1998,119,A
1/18/1998,117,A
1/19/1998,116,A
1/20/1998,117,A
1/21/1998,102,A
1/22/1998,100,A
1/23/1998,124,A
1/24/1998,112,A
1/25/1998,112,A
1/26/1998,110,A
1/27/1998,109,A
1/28/1998,108,A
1/29/1998,108,A
1/30/1998,109,A
1/31/1998,113,A
2/1/1998,102,A
2/2/1998,106,A
2/3/1998,106,A
2/4/1998,107,A
2/5/1998,127,A
2/6/1998,130,A
2/7/1998,125,A
2/8/1998,116,A
2/9/1998,116,A
2/10/1998,105,A
2/11/1998,89,A
2/12/1998,104,A
2/13/1998,96,A
2/14/1998,106,A
2/15/1998,107,A
2/16/1998,107,A
2/17/1998,104,A
2/18/1998,100,A
2/19/1998,93,A
2/20/1998,94,A
2/21/1998,101,A
2/22/1998,108,A
2/23/1998,132,A
2/24/1998,146,A
2/25/1998,141,A
2/26/1998,110,A
2/27/1998,106,A
2/28/1998,89,A
3/1/1998,98,A
3/2/1998,108,A
3/3/1998,112,A
3/4/1998,119,A
3/5/1998,108,A
3/6/1998,118,A
3/7/1998,119,A
3/8/1998,91,A
3/9/1998,113,A
3/10/1998,103,A
3/11/1998,110,A
3/12/1998,111,A
3/13/1998,120,A
3/14/1998,135,A
3/15/1998,147,A
3/16/1998,161,A
3/17/1998,172,A
3/18/1998,212,A
3/19/1998,164,A
3/20/1998,149,A
3/21/1998,156,A
3/22/1998,179,A
3/23/1998,237,A
3/24/1998,367,A
3/25/1998,587,A
3/26/1998,682,A
3/27/1998,618,A
3/28/1998,522,A
3/29/1998,367,A
3/30/1998,264,A
3/31/1998,268,A
4/1/1998,225,A
4/2/1998,301,A
4/3/1998,296,A
4/4/1998,322,A
4/5/1998,323,A
4/6/1998,305,A
4/7/1998,272,A
4/8/1998,256,A
4/9/1998,242,A
4/10/1998,260,A
4/11/1998,334,A
4/12/1998,528,A
4/13/1998,440,A
4/14/1998,391,A
4/15/1998,340,A
4/16/1998,322,A
4/17/1998,286,A
4/18/1998,284,A
4/19/1998,274,A
4/20/1998,301,A
4/21/1998,339,A
4/22/1998,449,A
4/23/1998,660,A
4/24/1998,977,A
4/25/1998,967,A
4/26/1998,795,A
4/27/1998,739,A
4/28/1998,818,A
4/29/1998,952,A
4/30/1998,1120,A
5/1/1998,1290,A
5/2/1998,1450,A
5/3/1998,1590,A
5/4/1998,1770,A
5/5/1998,1900,A
5/6/1998,1700,A
5/7/1998,1350,A
5/8/1998,1220,A
5/9/1998,1170,A
5/10/1998,1180,A
5/11/1998,1490,A
5/12/1998,1400,A
5/13/1998,1360,A
5/14/1998,1590,A
5/15/1998,1110,A
5/16/1998,908,A
5/17/1998,888,A
5/18/1998,1140,A
5/19/1998,1440,A
5/20/1998,1710,A
5/21/1998,2610,A
5/22/1998,2650,A
5/23/1998,1760,A
5/24/1998,1590,A
5/25/1998,1360,A
5/26/1998,1530,A
5/27/1998,1680,A
5/28/1998,1860,A
5/29/1998,2010,A
5/30/1998,1990,A
5/31/1998,1840,A
6/1/1998,1650,A
6/2/1998,1690,A
6/3/1998,1610,A
6/4/1998,1320,A
6/5/1998,1040,A
6/6/1998,814,A
6/7/1998,672,A
6/8/1998,644,A
6/9/1998,582,A
6/10/1998,574,A
6/11/1998,556,A
6/12/1998,524,A
6/13/1998,567,A
6/14/1998,566,A
6/15/1998,642,A
6/16/1998,580,A
6/17/1998,671,A
6/18/1998,662,A
6/19/1998,575,A
6/20/1998,521,A
6/21/1998,515,A
6/22/1998,525,A
6/23/1998,472,A
6/24/1998,438,A
6/25/1998,403,A
6/26/1998,371,A
6/27/1998,352,A
6/28/1998,338,A
6/29/1998,315,A
6/30/1998,298,A
7/1/1998,268,A
7/2/1998,240,A
7/3/1998,210,A
7/4/1998,199,A
7/5/1998,194,A
7/6/1998,195,A
7/7/1998,223,A
7/8/1998,228,A
7/9/1998,215,A
7/10/1998,236,A
7/11/1998,297,A
7/12/1998,253,A
7/13/1998,218,A
7/14/1998,201,A
7/15/1998,185,A
7/16/1998,179,A
7/17/1998,167,A
7/18/1998,162,A
7/19/1998,156,A
7/20/1998,150,A
7/21/1998,151,A
7/22/1998,155,A
7/23/1998,228,A
7/24/1998,237,A
7/25/1998,255,A
7/26/1998,209,A
7/27/1998,225,A
7/28/1998,203,A
7/29/1998,261,A
7/30/1998,212,A
7/31/1998,209,A
8/1/1998,228,A
8/2/1998,205,A
8/3/1998,194,A
8/4/1998,194,A
8/5/1998,182,A
8/6/1998,174,A
8/7/1998,170,A
8/8/1998,166,A
8/9/1998,153,A
8/10/1998,150,A
8/11/1998,162,A
8/12/1998,155,A
8/13/1998,145,A
8/14/1998,148,A
8/15/1998,142,A
8/16/1998,140,A
8/17/1998,144,A
8/18/1998,145,A
8/19/1998,154,A
8/20/1998,142,A
8/21/1998,145,A
8/22/1998,156,A
8/23/1998,146,A
8/24/1998,141,A
8/25/1998,135,A
8/26/1998,141,A
8/27/1998,137,A
8/28/1998,125,A
8/29/1998,122,A
8/30/1998,119,A
8/31/1998,123,A
9/1/1998,143,A
9/2/1998,152,A
9/3/1998,145,A
9/4/1998,134,A
9/5/1998,132,A
9/6/1998,127,A
9/7/1998,130,A
9/8/1998,131,A
9/9/1998,132,A
9/10/1998,126,A
9/11/1998,129,A
9/12/1998,153,A
9/13/1998,168,A
9/14/1998,154,A
9/15/1998,150,A
9/16/1998,157,A
9/17/1998,146,A
9/18/1998,145,A
9/19/1998,142,A
9/20/1998,138,A
9/21/1998,141,A
9/22/1998,138,A
9/23/1998,145,A
9/24/1998,152,A
9/25/1998,144,A
9/26/1998,140,A
9/27/1998,140,A
9/28/1998,138,A
9/29/1998,143,A
9/30/1998,152,A
10/1/1998,140,A
10/2/1998,151,A
10/3/1998,149,A
10/4/1998,173,A
10/5/1998,171,A
10/6/1998,180,A
10/7/1998,175,A
10/8/1998,165,A
10/9/1998,159,A
10/10/1998,154,A
10/11/1998,150,A
10/12/1998,148,A
10/13/1998,145,A
10/14/1998,143,A
10/15/1998,139,A
10/16/1998,147,A
10/17/1998,156,A
10/18/1998,155,A
10/19/1998,152,A
10/20/1998,150,A
10/21/1998,149,A
10/22/1998,149,A
10/23/1998,155,A
10/24/1998,155,A
10/25/1998,156,A
10/26/1998,176,A
10/27/1998,169,A
10/28/1998,229,A
10/29/1998,171,A
10/30/1998,162,A
10/31/1998,160,A
11/1/1998,157,A
11/2/1998,165,A
11/3/1998,186,A
11/4/1998,170,A
11/5/1998,156,A
11/6/1998,151,A
11/7/1998,148,A
11/8/1998,147,A
11/9/1998,168,A
11/10/1998,153,A
11/11/1998,147,A
11/12/1998,158,A
11/13/1998,147,A
11/14/1998,149,A
11/15/1998,151,A
11/16/1998,152,A
11/17/1998,147,A
11/18/1998,142,A
11/19/1998,132,A
11/20/1998,121,A
11/21/1998,123,A
11/22/1998,136,A
11/23/1998,135,A
11/24/1998,136,A
11/25/1998,127,A
11/26/1998,127,A
11/27/1998,130,A
11/28/1998,131,A
11/29/1998,133,A
11/30/1998,132,A
12/1/1998,126,A
12/2/1998,124,A
12/3/1998,123,A
12/4/1998,122,A
12/5/1998,127,A
12/6/1998,99,A
12/7/1998,96,A:e
12/8/1998,92,A:e
12/9/1998,90,A:e
12/10/1998,98,A:e
12/11/1998,90,A:e
12/12/1998,92,A:e
12/13/1998,98,A:e
12/14/1998,100,A:e
12/15/1998,98,A:e
12/16/1998,98,A:e
12/17/1998,105,A:e
12/18/1998,109,A
12/19/1998,109,A
12/20/1998,98,A:e
12/21/1998,86,A:e
12/22/1998,68,A:e
12/23/1998,72,A:e
12/24/1998,76,A:e
12/25/1998,87,A
12/26/1998,94,A
12/27/1998,96,A
12/28/1998,92,A:e
12/29/1998,92,A:e
12/30/1998,90,A
12/31/1998,87,A
1/1/1999,89,A
1/2/1999,83,A
1/3/1999,75,A
1/4/1999,75,A
1/5/1999,70,A:e
1/6/1999,72,A:e
1/7/1999,76,A:e
1/8/1999,74,A:e
1/9/1999,72,A:e
1/10/1999,70,A:e
1/11/1999,76,A:e
1/12/1999,72,A:e
1/13/1999,76,A:e
1/14/1999,72,A:e
1/15/1999,76,A:e
1/16/1999,78,A:e
1/17/1999,86,A:e
1/18/1999,99,A
1/19/1999,100,A
1/20/1999,106,A
1/21/1999,109,A
1/22/1999,104,A
1/23/1999,101,A
1/24/1999,98,A:e
1/25/1999,100,A:e
1/26/1999,100,A:e
1/27/1999,98,A:e
1/28/1999,95,A
1/29/1999,91,A
1/30/1999,97,A
1/31/1999,101,A
2/1/1999,105,A
2/2/1999,99,A
2/3/1999,102,A
2/4/1999,100,A
2/5/1999,113,A
2/6/1999,114,A
2/7/1999,111,A
2/8/1999,114,A
2/9/1999,110,A:e
2/10/1999,112,A:e
2/11/1999,110,A:e
2/12/1999,101,A
2/13/1999,115,A
2/14/1999,119,A
2/15/1999,121,A
2/16/1999,113,A
2/17/1999,119,A
2/18/1999,114,A
2/19/1999,118,A
2/20/1999,113,A
2/21/1999,111,A
2/22/1999,116,A
2/23/1999,108,A
2/24/1999,114,A
2/25/1999,119,A
2/26/1999,122,A
2/27/1999,113,A
2/28/1999,119,A
3/1/1999,126,A
3/2/1999,130,A
3/3/1999,121,A
3/4/1999,128,A
3/5/1999,123,A
3/6/1999,115,A
3/7/1999,119,A
3/8/1999,129,A
3/9/1999,127,A
3/10/1999,128,A
3/11/1999,124,A
3/12/1999,127,A
3/13/1999,112,A
3/14/1999,117,A
3/15/1999,120,A
3/16/1999,124,A
3/17/1999,129,A
3/18/1999,138,A
3/19/1999,145,A
3/20/1999,153,A
3/21/1999,162,A
3/22/1999,166,A
3/23/1999,158,A
3/24/1999,156,A
3/25/1999,154,A
3/26/1999,174,A
3/27/1999,184,A
3/28/1999,166,A
3/29/1999,148,A
3/30/1999,147,A
3/31/1999,140,A
4/1/1999,147,A
4/2/1999,147,A
4/3/1999,149,A
4/4/1999,136,A
4/5/1999,139,A
4/6/1999,131,A
4/7/1999,137,A
4/8/1999,148,A
4/9/1999,138,A
4/10/1999,120,A
4/11/1999,116,A
4/12/1999,114,A
4/13/1999,118,A
4/14/1999,152,A
4/15/1999,146,A
4/16/1999,129,A
4/17/1999,130,A
4/18/1999,134,A
4/19/1999,157,A
4/20/1999,211,A
4/21/1999,225,A
4/22/1999,220,A
4/23/1999,201,A
4/24/1999,251,A
4/25/1999,348,A
4/26/1999,300,A
4/27/1999,260,A
4/28/1999,271,A
4/29/1999,301,A
